"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"502","It's white roses, peonies and foxgloves for UK royal wedding - ABC News https://t.co/lO0dcOiOrE https://t.co/AI3alLJPBB",FALSE,0,NA,2018-04-01 20:34:23,FALSE,NA,"980543923201462273",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Wedding_Agent",0,FALSE,FALSE,NA,NA
"503","RT @beckysbakes84: My first wedding cake of the year , striking royal blue ribbon with soft delicate yellow and white rose detail , https:/…",FALSE,0,NA,2018-04-01 20:33:31,FALSE,NA,"980543706150440960",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The_Cakery47",1,TRUE,FALSE,NA,NA
"504","RT @KensingtonRoyal: Prince Harry and Ms. Meghan Markle have chosen floral designer Philippa Craddock to create the church flowers for thei…",FALSE,0,NA,2018-04-01 20:31:16,FALSE,NA,"980543139244101632",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","rachelreddd",307,TRUE,FALSE,NA,NA
"505","It's white roses, peonies and foxgloves for UK royal wedding (from @AP) <ed><U+00A0><U+00BC><ed><U+00B7><U+00AC><ed><U+00A0><U+00BC><ed><U+00B7><U+00A7> <ed><U+00A0><U+00BD><ed><U+00B2><U+0082><U+200D><U+2642><U+FE0F>BC  https://t.co/L9REpBQzXs",FALSE,0,NA,2018-04-01 20:30:21,FALSE,NA,"980542907563364352",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","BobCarter385761",0,FALSE,FALSE,NA,NA
"506","RT @Sergiofordy: Happy 89th #JanePowell
Royal Wedding, 1951, directed by Stanley Donen.
Fred Astaire and Jane Powell.
“Every Night At Seven…",FALSE,0,NA,2018-04-01 20:30:19,FALSE,NA,"980542899430535169",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TKMoniker",2,TRUE,FALSE,NA,NA
"507","'Fun' floral selection for Britain's royal wedding https://t.co/XWxbq1H9hr",FALSE,20,NA,2018-04-01 20:30:00,FALSE,NA,"980542820439248897",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","ABSCBNNews",1,FALSE,FALSE,NA,NA
"508","IT’S NO secret that Meghan Markle and Prince Harry’s royal wedding is going… https://t.co/smgUQj6j2W https://t.co/ozZUABnN0s",FALSE,0,NA,2018-04-01 20:28:54,FALSE,NA,"980542543015358468",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","GboruM",0,FALSE,FALSE,NA,NA
"509","Well that's a relief. I was worried there might be no-one available https://t.co/THVyc97zim",FALSE,1,NA,2018-04-01 20:28:43,FALSE,NA,"980542497066770434",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AMcBay_NSS",0,FALSE,FALSE,NA,NA
"510","Royal Wedding Update: Prince Harry And Meghan Markle Have Chosen Their Wedding Flowers https://t.co/mTYtdDtRgk https://t.co/cmePxXt0Bq",FALSE,0,NA,2018-04-01 20:28:34,FALSE,NA,"980542460379193344",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","FamblesNews",0,FALSE,FALSE,NA,NA
"511","Meghan Markle and Prince Harry Have Chosen Their Royal Wedding Florist https://t.co/PvqtZrPNX8",FALSE,1,NA,2018-04-01 20:28:19,FALSE,NA,"980542397951217664",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","azemarketing",0,FALSE,FALSE,NA,NA
"512","@fifi_manson It was such a colourful beautiful wedding. My mum wore this royal blue one. https://t.co/L4kggxQK7a",FALSE,6,"fifi_manson",2018-04-01 20:28:12,FALSE,"980541708474646529","980542367882207232","2278909457","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","emmapashmina",0,FALSE,FALSE,NA,NA
"513","Meghan: Maid of honour..Has Meghan chosen her maid of honour for the Royal Wedding? https://t.co/eXLgW0LWnS",FALSE,0,NA,2018-04-01 20:27:33,FALSE,NA,"980542202983088129",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","cambodia92",0,FALSE,FALSE,NA,NA
"514","BBC News - Royal wedding: Prince Harry and Meghan Markle choose flowers https://t.co/FQSrt61TUG",FALSE,0,NA,2018-04-01 20:26:02,FALSE,NA,"980541823121727488",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dimondj42",0,FALSE,FALSE,NA,NA
"515","It's white roses, peonies and foxgloves for Harry-Meghan royal wedding https://t.co/yAcoQ36aWn https://t.co/IlcWU0VCFz",FALSE,3,NA,2018-04-01 20:25:11,FALSE,NA,"980541607597563904",NA,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>","12News",1,FALSE,FALSE,NA,NA
"516","god, if you’re listening, can khloe give birth on the same day as the royal wedding?",FALSE,5,NA,2018-04-01 20:25:08,FALSE,NA,"980541596562264066",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AlexPlaskey",0,FALSE,FALSE,NA,NA
"517","RT @FabiannaLS: One more article on Royal wedding costs.Another surprising expense? Bespoke silver-plated fanfare trumpets engraved with th…",FALSE,0,NA,2018-04-01 20:23:52,FALSE,NA,"980541275136036864",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RoxasMyrna",2,TRUE,FALSE,NA,NA
"518","@Harryslaststand Spot on Harry. They will be cranking it up too as we approach the royal wedding. Flag waiving and… https://t.co/R4Kxzkz7AV",FALSE,4,"Harryslaststand",2018-04-01 20:23:29,TRUE,"980431161313976320","980541180063748096","209176493","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","elston_brand",0,FALSE,FALSE,NA,NA
"519","I liked a @YouTube video https://t.co/Xk5WfDJx3X Meghan Markle's Estranged Family Awkwardly Admits to Not Getting a Royal Wedding",FALSE,0,NA,2018-04-01 20:23:22,FALSE,NA,"980541151550869505",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","TaylerDukes",0,FALSE,FALSE,NA,NA
"520","RT @KensingtonRoyal: Prince Harry and Ms. Meghan Markle have chosen floral designer Philippa Craddock to create the church flowers for thei…",FALSE,0,NA,2018-04-01 20:22:25,FALSE,NA,"980540912676765696",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Royals_online",307,TRUE,FALSE,NA,NA
"521","I cannot wait to see this wedding. https://t.co/qwLLO692kC",FALSE,0,NA,2018-04-01 20:21:56,FALSE,NA,"980540788210724864",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","WynterStyleProj",0,FALSE,FALSE,NA,NA
"522","Sounds elegant, beautiful and breathtaking just like the bride. https://t.co/I2z6p0iVfn",FALSE,0,NA,2018-04-01 20:20:57,FALSE,NA,"980540543624134656",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","WynterStyleProj",0,FALSE,FALSE,NA,NA
"523","RT @FabiannaLS: One more article on Royal wedding costs.Another surprising expense? Bespoke silver-plated fanfare trumpets engraved with th…",FALSE,0,NA,2018-04-01 20:20:45,FALSE,NA,"980540490650185728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","StephInSuburbia",2,TRUE,FALSE,NA,NA
"524","RT @Linnea_Jane_: I've never really been interested in royal weddings, but yesterday I read that Meghan and Harry are having an organic lem…",FALSE,0,NA,2018-04-01 20:19:59,FALSE,NA,"980540300237000704",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","roguesun39",4,TRUE,FALSE,NA,NA
"525","We're curious to see what Kate will choose to wear. https://t.co/HoVX2fW8cb",FALSE,2,NA,2018-04-01 20:19:03,FALSE,NA,"980540065620398080",NA,"<a href=""http://www.onsugar.com"" rel=""nofollow"">OnSugar.com</a>","POPSUGARFashion",1,FALSE,FALSE,NA,NA
"526","I was sold the moment @LadyHawkins tweeted about a ROYALS story &amp; now I am fangirling big time over this “royal wed… https://t.co/gnPEEiBHAz",FALSE,1,NA,2018-04-01 20:17:37,TRUE,NA,"980539704486563845",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MundieMoms",0,FALSE,FALSE,NA,NA
"527","Prince Harry &amp; Meghan Markle Picked A Florist For The Royal Wedding &amp; She's Super Impressive https://t.co/am5wnUG4wZ",FALSE,0,NA,2018-04-01 20:17:32,FALSE,NA,"980539682609082374",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","FacebookLiked",0,FALSE,FALSE,NA,NA
"528","RT @ABC: With less than 50 days to go until the Royal Wedding, Prince Harry and Meghan Markle are putting the finishing touches on plans fo…",FALSE,0,NA,2018-04-01 20:17:05,FALSE,NA,"980539569971040264",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","YeseniaBoling",61,TRUE,FALSE,NA,NA
"529","@nycsandygirl I'm not an Isner fan either.
Trump, don't get me started on him <ed><U+00A0><U+00BD><ed><U+00B8><U+00A1>
Thank goodness we won't need the ri… https://t.co/SpunTa7dY4",FALSE,1,"nycsandygirl",2018-04-01 20:16:58,TRUE,"980535713493143553","980539538547261440","135744132","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lizzyprose",0,FALSE,FALSE,NA,NA
"530","New post (Prince Harry &amp; Meghan Markle Picked A Florist For The Royal Wedding &amp; She's Super Impressive) has been pu… https://t.co/Gy312VYveR",FALSE,0,NA,2018-04-01 20:16:53,TRUE,NA,"980539518674751488",NA,"<a href=""http://www.BreakingNewsHome.com"" rel=""nofollow"">Breaking News Home</a>","BreakingNewsHom",0,FALSE,FALSE,NA,NA
"531","RT @volewriter: Spare Rib's take on the 1981 royal wedding. https://t.co/eBrX84DBST",FALSE,0,NA,2018-04-01 20:16:27,FALSE,NA,"980539409987788801",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RadMacLab",4,TRUE,FALSE,NA,NA
"532","The flowers will be given to charities after the wedding. https://t.co/nlLFZqKLms",FALSE,6,NA,2018-04-01 20:16:03,FALSE,NA,"980539307231457280",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","NBCLA",2,FALSE,FALSE,NA,NA
"533","RT @gvmcbee: The british royal family are renowned for being rigid in their approach to tradition so why the fuck are we paying for this we…",FALSE,0,NA,2018-04-01 20:15:14,FALSE,NA,"980539102524313609",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","penselwyn",38,TRUE,FALSE,NA,NA
"534","RT @cnni: Harry and Meghan's royal wedding florist opts for white roses and peonies https://t.co/VvYtRwWKzs https://t.co/7INGRb3ixq",FALSE,0,NA,2018-04-01 20:14:25,FALSE,NA,"980538900111396866",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MichailFokin",26,TRUE,FALSE,NA,NA
"535","‘Fun’ floral selection for Britain’s royal wedding | Entertainment https://t.co/MskonIUojd https://t.co/IVimnftPPM",FALSE,0,NA,2018-04-01 20:14:08,FALSE,NA,"980538827189182465",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","shoaibmubashir1",0,FALSE,FALSE,NA,NA
"536","Prince Harry &amp; Meghan Markle Picked A Florist For The Royal Wedding &amp; She's Super… https://t.co/3zO6FmxRhw",FALSE,0,NA,2018-04-01 20:14:07,FALSE,NA,"980538823674392576",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","GobCity",0,FALSE,FALSE,NA,NA
"537","Prince Harry &amp; Meghan Markle Picked A Florist For The Royal Wedding &amp; She's Super… https://t.co/nVuHgnWxIg",FALSE,0,NA,2018-04-01 20:14:03,FALSE,NA,"980538804183490561",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","GobCity",0,FALSE,FALSE,NA,NA
"538","RT @TheTeacupAttic: #RoyalAlbert #LavenderRose 5 Pieces Place Setting #Replacement China #Wedding Gift https://t.co/pPRMGDfAil https://t.co…",FALSE,0,NA,2018-04-01 20:13:12,FALSE,NA,"980538591716704257",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BrigitteVinet",4,TRUE,FALSE,NA,NA
"539","RT @KensingtonRoyal: Prince Harry and Ms. Meghan Markle have chosen floral designer Philippa Craddock to create the church flowers for thei…",FALSE,0,NA,2018-04-01 20:12:40,FALSE,NA,"980538458908299265",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DEEGConsulting",307,TRUE,FALSE,NA,NA
"540","RT @TheTeacupAttic: #RoyalAlbert #LavenderRose 5 Pieces Place Setting #Replacement China #Wedding Gift https://t.co/pPRMGDfAil https://t.co…",FALSE,0,NA,2018-04-01 20:12:09,FALSE,NA,"980538328427704321",NA,"<a href=""https://play.google.com/store/apps/details?id=com.arthurivanets.owly"" rel=""nofollow""><U+041E>wly</a>","galleryantiques",4,TRUE,FALSE,NA,NA
"541","RT @ABC: With less than 50 days to go until the Royal Wedding, Prince Harry and Meghan Markle are putting the finishing touches on plans fo…",FALSE,0,NA,2018-04-01 20:10:38,FALSE,NA,"980537947098374144",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LConejitalulu",61,TRUE,FALSE,NA,NA
"542","RT @thisisinsider: 16 photos that show what royal wedding dresses look like around the world https://t.co/J55xT9OS4J https://t.co/I9uwh8AfuY",FALSE,0,NA,2018-04-01 20:10:18,FALSE,NA,"980537861425393664",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","aeaamma",2,TRUE,FALSE,NA,NA
"543","Meghan Markle and Prince Harry's royal wedding: Everything you need to know - Fox News https://t.co/tqTAixPlwc",FALSE,0,NA,2018-04-01 20:10:12,FALSE,NA,"980537838201724930",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","ColumnistDC",0,FALSE,FALSE,NA,NA
"544","Revealed: '£30 million' security operation for royal wedding https://t.co/NgR1rIjz6x OMG",FALSE,0,NA,2018-04-01 20:09:59,FALSE,NA,"980537780353855492",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","das_uk",0,FALSE,FALSE,NA,NA
"545","RT @ABC: With less than 50 days to go until the Royal Wedding, Prince Harry and Meghan Markle are putting the finishing touches on plans fo…",FALSE,0,NA,2018-04-01 20:09:58,FALSE,NA,"980537776394432514",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Stephencoffeedr",61,TRUE,FALSE,NA,NA
"546","RT @RepublicStaff: BREAKING: Prince Charles offers to match any donation made to the Royal Wedding Opinion Poll Appeal. 

A spokesperson sa…",FALSE,0,NA,2018-04-01 20:07:50,FALSE,NA,"980537240215605249",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","chrislaw2001",43,TRUE,FALSE,NA,NA
"547","RT @Rachael_Swindon: It must be a tough time for right-wing media, and I don't mean their dwindling sales. Having to decide between slaggin…",FALSE,0,NA,2018-04-01 20:07:47,FALSE,NA,"980537229062877185",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","MauricioLoren14",447,TRUE,FALSE,NA,NA
"548","RT @BBCNews: Royal wedding: Prince Harry and Meghan Markle choose flowers https://t.co/bEV8gIGXKN",FALSE,0,NA,2018-04-01 20:07:36,FALSE,NA,"980537183022010368",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NiniMily84",54,TRUE,FALSE,NA,NA
"549","RT @NewQuebecStW1: Looking to celebrate the royal wedding in true British fashion? @HyattChurchill has the solution. See how you can celebr…",FALSE,0,NA,2018-04-01 20:06:45,FALSE,NA,"980536967359352832",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Bubblz_Gigglz",1,TRUE,FALSE,NA,NA
"550","RT @CNN: Harry and Meghan's royal wedding florist opts for white roses and peonies https://t.co/hjcg9EfFrZ https://t.co/OYSJQgHA2a",FALSE,0,NA,2018-04-01 20:06:26,FALSE,NA,"980536890179768321",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pendulum5884",68,TRUE,FALSE,NA,NA
"551","Prince Harry &amp; Meghan Markle Picked A Florist For The Royal Wedding &amp; She’s Super Impressive https://t.co/I907khopwh",FALSE,0,NA,2018-04-01 20:06:22,FALSE,NA,"980536873193037824",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","_hollywoodpoint",0,FALSE,FALSE,NA,NA
"552","16 photos that show what royal wedding dresses look like around the world https://t.co/J55xT9OS4J https://t.co/I9uwh8AfuY",FALSE,9,NA,2018-04-01 20:05:01,FALSE,NA,"980536530761605120",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","thisisinsider",2,FALSE,FALSE,NA,NA
"553","Will royal family pay for wedding? https://t.co/Knk5r42dmD https://t.co/QV4njup8tt",FALSE,0,NA,2018-04-01 20:02:58,FALSE,NA,"980536014870536192",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","NewsFlashAlert",0,FALSE,FALSE,NA,NA
"554","Prince Harry &amp; Meghan Markle Picked A Florist For The Royal Wedding &amp; She's Super Impressive https://t.co/CYL0TzK8mp https://t.co/xiBqCeEugY",FALSE,0,NA,2018-04-01 20:02:45,FALSE,NA,"980535962362175492",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","iBoldNews",0,FALSE,FALSE,NA,NA
"555","Royal wedding floral designer Philippa Craddock’s Instagram is full of stunning arrangements fit for a queen… https://t.co/BA9g2R1DBy",FALSE,0,NA,2018-04-01 20:01:37,TRUE,NA,"980535676075560963",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","SgtBarnets",0,FALSE,FALSE,NA,NA
"556","Want to Crash the Royal Wedding Here's How Much It Will Cost https://t.co/p5H1zao7HF https://t.co/fmNnJ1S36d",FALSE,0,NA,2018-04-01 19:59:57,FALSE,NA,"980535259451211776",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","StyleExec",0,FALSE,FALSE,NA,NA
"557","I liked a @YouTube video https://t.co/BCM26g7iuq the royal wedding- guide me O thou great redeemer",FALSE,0,NA,2018-04-01 19:59:19,FALSE,NA,"980535099505758214",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","JimmyHarrower",0,FALSE,FALSE,NA,NA
"558","My Mom: Did you hear Harry &amp; Meghan called off the royal wedding?
Me: BWHATT?!?
Mom: April Fool's.
Me: DoN'T dO thA… https://t.co/foGNYq5wz0",FALSE,1,NA,2018-04-01 19:58:49,TRUE,NA,"980534970669125632",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","russellfhirsch",0,FALSE,FALSE,NA,NA
"559","Sophie can’t come to fly open air with us because she took the day off work to watch the royal wedding, hows ur day going",FALSE,4,NA,2018-04-01 19:58:41,FALSE,NA,"980534937265819651",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","katiebchn",0,FALSE,FALSE,NA,NA
"560","@KensingtonRoyal @PhilippaFlowers A friend of mine tryed to talk about wedding flowers with the Royal family and not really works.....So sad",FALSE,0,"KensingtonRoyal",2018-04-01 19:58:38,FALSE,"980357967055814657","980534927073665024","2812768561","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ANODEOLI",0,FALSE,FALSE,NA,NA
"561","RT @truthsearch1957: #ROYAL DECREE<ed><U+00A0><U+00BD><ed><U+00B1><U+0091>
Effective #Now
All Servants #Peasants of the #MONARCHY
R2
WORK HARDER
#TIRELESSLY
BRING MORE $$ #TREASU…",FALSE,0,NA,2018-04-01 19:57:06,FALSE,NA,"980534541017321474",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","truthsearch1957",1,TRUE,FALSE,NA,NA
"562","Prince Harry &amp; Meghan Markle Picked A Florist For The Royal Wedding &amp; She's Super Impressive https://t.co/7b7NMH2HZw https://t.co/im2HHt4LnR",FALSE,0,NA,2018-04-01 19:56:44,FALSE,NA,"980534449145307142",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","Simfly1",0,FALSE,FALSE,NA,NA
"563","Prince Harry, Meghan Markle pick flower arrangements for royal wedding - CANOE https://t.co/XwcyhBn7jV",FALSE,0,NA,2018-04-01 19:56:32,FALSE,NA,"980534396112400384",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","OutdoorPRnews",0,FALSE,FALSE,NA,NA
"564","Prince Harry, Meghan Markle pick flower arrangements for royal wedding - CANOE https://t.co/fgEOQH2DPn",FALSE,1,NA,2018-04-01 19:56:31,FALSE,NA,"980534395411972096",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","LegalizationBiz",0,FALSE,FALSE,NA,NA
"565","RT @AP_Europe: Going for a natural look: White garden roses, peonies and foxgloves will adorn Harry and Meghan's royal wedding. https://t.c…",FALSE,0,NA,2018-04-01 19:55:44,FALSE,NA,"980534197939994625",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Porch_Frog",21,TRUE,FALSE,NA,NA
"566","RT @ABC: With less than 50 days to go until the Royal Wedding, Prince Harry and Meghan Markle are putting the finishing touches on plans fo…",FALSE,0,NA,2018-04-01 19:54:42,FALSE,NA,"980533934923571201",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shiusolih",61,TRUE,FALSE,NA,NA
"567","The bunting was in place at the Royal Berkshire Hotel for the very happy wedding of Kym and Ben.  Some guests trave… https://t.co/0wF8bAfk9Z",FALSE,1,NA,2018-04-01 19:53:04,TRUE,NA,"980533524737519616",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NigelWorsfold",0,FALSE,FALSE,NA,NA
"568","RT @ABC: With less than 50 days to go until the Royal Wedding, Prince Harry and Meghan Markle are putting the finishing touches on plans fo…",FALSE,0,NA,2018-04-01 19:53:04,FALSE,NA,"980533523281932288",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AngelWindows10",61,TRUE,FALSE,NA,NA
"569","RT @hellogiggles: Royal wedding floral designer Philippa Craddock’s Instagram is full of stunning arrangements fit for a queen https://t.co…",FALSE,0,NA,2018-04-01 19:52:33,FALSE,NA,"980533393745235969",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pambevis",1,TRUE,FALSE,NA,NA
"570","RT @hrhmegh: So what if Meghan And Harry wedding might cost millions..it’s just like every other Royal wedding they used tax payers money..…",FALSE,0,NA,2018-04-01 19:52:24,FALSE,NA,"980533355614621696",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","VeryModernMegha",1,TRUE,FALSE,NA,NA
"571","RT @KensingtonRoyal: Prince Harry and Ms. Meghan Markle have chosen floral designer Philippa Craddock to create the church flowers for thei…",FALSE,0,NA,2018-04-01 19:50:35,FALSE,NA,"980532901317173248",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RESteini3",307,TRUE,FALSE,NA,NA
"572","RT @MeghansMirror: The official statement on the royal wedding flowers! <ed><U+00A0><U+00BC><ed><U+00BC><U+00B8><ed><U+00A0><U+00BC><ed><U+00BC><U+00B7><ed><U+00A0><U+00BC><ed><U+00BC><U+00BC><ed><U+00A0><U+00BC><ed><U+00BC><U+00BB><ed><U+00A0><U+00BC><ed><U+00BC><U+00B9><ed><U+00A0><U+00BC><ed><U+00BC><U+00BA> https://t.co/Bp1rTKhjBD",FALSE,0,NA,2018-04-01 19:50:14,FALSE,NA,"980532814184460288",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","OporieK",6,TRUE,FALSE,NA,NA
"573","Prince Harry, Meghan Markle pick flower arrangements for royal wedding https://t.co/WEDKwyzIC8 https://t.co/s22JjWAyLo",FALSE,2,NA,2018-04-01 19:50:08,FALSE,NA,"980532786967842818",NA,"<a href=""https://www.echobox.com"" rel=""nofollow"">Echobox Social</a>","theprovince",0,FALSE,FALSE,NA,NA
"574","Royal Brierley Crystal Candle Sticks Candle Holders Signed Two Wedding Fuschia https://t.co/sZlxc9m1st https://t.co/iiPRfGVrPE",FALSE,0,NA,2018-04-01 19:50:03,FALSE,NA,"980532767254458368",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","ThinkWeddings",0,FALSE,FALSE,NA,NA
"575","if you're wondering just how extra i'm going to be about the royal wedding, i just sent out invitations to my brunc… https://t.co/m3Eb34skJr",FALSE,1,NA,2018-04-01 19:49:30,TRUE,NA,"980532628192415745",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","hblythed",0,FALSE,FALSE,NA,NA
"576","RT @adurandworthing: Just one week left to apply for a road closure for a street party to celebrate the Royal Wedding. You have until April…",FALSE,0,NA,2018-04-01 19:49:27,FALSE,NA,"980532617052393472",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","valturner11",3,TRUE,FALSE,NA,NA
"577","When we were in Royal Exchange getting tickets on Friday there was a wedding in the theatre, told husband I want a… https://t.co/yHV9vhxKF8",FALSE,2,NA,2018-04-01 19:49:23,TRUE,NA,"980532599465697280",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","2015sober",0,FALSE,FALSE,NA,NA
"578","Meghan! We all know she loves her coats.....now she may get her own special 'Coat of Arms' from Ma'am herself.  Whi… https://t.co/rf23vrxM5m",FALSE,0,NA,2018-04-01 19:49:15,TRUE,NA,"980532563549843456",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","cambodia92",0,FALSE,FALSE,NA,NA
"579","RT @ABC: With less than 50 days to go until the Royal Wedding, Prince Harry and Meghan Markle are putting the finishing touches on plans fo…",FALSE,0,NA,2018-04-01 19:49:07,FALSE,NA,"980532533212471296",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KerryShannon17",61,TRUE,FALSE,NA,NA
"580","RT @ABC: With less than 50 days to go until the Royal Wedding, Prince Harry and Meghan Markle are putting the finishing touches on plans fo…",FALSE,0,NA,2018-04-01 19:48:59,FALSE,NA,"980532496147386374",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","miss__sie",61,TRUE,FALSE,NA,NA
"581","RT @meg8utler: Walking across the Royal Mile in Edinburgh to the venue at the Signet Library all dressed in our bridesmaids dresses and my…",FALSE,0,NA,2018-04-01 19:47:34,FALSE,NA,"980532140994592774",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BethhButler",1,TRUE,FALSE,NA,NA
"582","Just 12 of the most ridiculous headlines about the Royal Wedding so far https://t.co/FsBogXjua2 https://t.co/Zo22lKgDE9",FALSE,0,NA,2018-04-01 19:47:01,FALSE,NA,"980532004092563456",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","dailyedge",0,FALSE,FALSE,NA,NA
